TIME,ACCELERATION,SEQUENCE
2.7301390171051025,1.012232970122978,STAY
2.763782024383545,1.0016221360470696,STAY
2.805696964263916,0.9996938534839114,STAY
2.8411128520965576,1.0076759304988272,STAY
2.874652862548828,1.0160881160349353,STAY
2.911111831665039,0.9918794829682525,STAY
2.944053888320923,1.0084441815022835,STAY
2.9763829708099365,1.0045862232853888,STAY
3.0132839679718018,1.0097483886192102,STAY
3.0469939708709717,1.0040328840250574,STAY
3.079399824142456,0.9967783650882333,STAY
3.1163978576660156,0.9993614900115977,STAY
3.149991989135742,1.0152554940246705,STAY
3.182224988937378,1.0018425298558604,STAY
3.219200849533081,0.9880319514610088,STAY
3.2529749870300293,1.0000511096767954,STAY
3.2852840423583984,0.9975409074392741,STAY
3.3224990367889404,0.9737617001791605,STAY
3.3559048175811768,0.9924827196553057,STAY
3.3883819580078125,1.0071943294567012,STAY
3.4250078201293945,1.0139723022033789,STAY
3.4572699069976807,1.0088030065438758,STAY
3.4913418292999268,1.0171076296433814,STAY
3.528285026550293,0.993869497204078,STAY
3.5606369972229004,1.0064878111649391,STAY
3.5958938598632812,1.0079836145670054,STAY
3.634186029434204,0.9958363219074005,STAY
3.6676149368286133,0.9941215888038838,STAY
3.7012898921966553,0.9947092644614098,STAY
3.7394258975982666,1.001039203451555,STAY
3.7729640007019043,1.0117616975719357,STAY
3.806535005569458,0.9927245961658765,STAY
3.844590902328491,0.9831756672834933,STAY
3.8782098293304443,1.0172490559833953,STAY
3.9117939472198486,1.0106940069094712,STAY
3.9499728679656982,1.0271248820001768,STAY
3.983660936355591,1.007389837541758,STAY
4.017796039581299,1.032371777846424,STAY
4.055609941482544,1.0198464618855454,STAY
4.089171886444092,1.0292692524571254,STAY
4.122906923294067,1.002322450502198,STAY
4.1612548828125,1.0281959161389047,STAY
4.199465990066528,1.008471606103098,STAY
4.2330968379974365,1.0056104926182514,STAY
4.2715678215026855,1.016354020438549,STAY
4.311583995819092,0.939864324406336,STAY
4.346300840377808,1.0180907029287487,STAY
4.382014989852905,1.0172728741470065,STAY
4.418785810470581,0.9977921013280706,STAY
4.451195001602173,0.9799171202996724,STAY
4.485597848892212,0.9793655146253288,STAY
4.522462844848633,1.0169165688466495,STAY
4.554813861846924,0.9768358077023503,STAY
4.589079856872559,1.0170240303096254,STAY
4.625970840454102,1.0148458573317287,STAY
4.658304929733276,1.0296723117200237,STAY
4.692576885223389,1.0276455744066606,STAY
4.728920936584473,1.0272059475107118,STAY
4.763903856277466,1.001922963898654,STAY
4.79626202583313,0.9895642663557683,STAY
4.8325958251953125,0.9969434218408666,STAY
4.867779970169067,1.0173794777651302,STAY
4.900182008743286,0.9890442869127559,STAY
4.936450004577637,0.9923863849902177,STAY
4.9722230434417725,0.9900110959866545,STAY
5.004712820053101,1.0349097192245784,STAY
5.041170835494995,1.0135600004403515,STAY
5.076242923736572,0.9873229495811194,STAY
5.109654903411865,1.0132914805134805,STAY
5.148070812225342,1.0339766493084623,STAY
5.181524991989136,0.9870547196081545,STAY
5.215498924255371,0.9742657011537199,STAY
5.253888845443726,0.983937665883949,STAY
5.288702964782715,0.980865459051067,STAY
5.322479009628296,0.89094768500954,STAY
5.360390901565552,0.9580981477382486,STAY
5.3938000202178955,0.4960444268164918,STAY
5.427322864532471,0.28135435499580197,STAY
5.465404033660889,0.12462057703064894,STAY
5.4987640380859375,0.14835254848336785,STAY
5.532397031784058,0.14601283152904873,STAY
5.570724964141846,0.15745745462678992,STAY
5.604375839233398,0.14848206503611855,STAY
5.638118028640747,0.15576764995319836,STAY
5.676228046417236,0.15448237989620298,STAY
5.7095019817352295,0.16320248396890474,STAY
5.7430360317230225,0.15279595189898693,STAY
5.781420946121216,0.1636860479441206,STAY
5.8240790367126465,0.15300996312881363,STAY
5.857558965682983,0.1567506399065551,STAY
5.895750999450684,5.724762476237428,STAY
5.933583974838257,5.215616924675049,STAY
5.970139980316162,1.481354481195187,STAY
6.003706932067871,2.073925823785212,STAY
6.041865825653076,0.25962263488426907,STAY
6.075150012969971,0.3524721880012118,STAY
6.108413934707642,0.22260404275888634,STAY
6.146504878997803,0.1358799955262146,STAY
6.179780006408691,0.18421134150833796,STAY
6.213258981704712,0.2129293983917989,STAY
6.251461029052734,0.15904501618411107,STAY
6.285060882568359,1.8009065762349936,STAY
6.318547964096069,5.780177002643894,STAY
6.35694694519043,1.8626111983060623,STAY
6.390610933303833,0.6852789026349162,STAY
6.424388885498047,0.44866657321035275,STAY
6.462661027908325,4.015372932627117,STAY
6.496156930923462,4.398801854560495,STAY
6.529835939407349,0.7320420157537592,STAY
6.568305969238281,2.9570324392580893,STAY
6.601989030838013,0.9319563036936462,STAY
6.635653018951416,1.6874693055363645,STAY
6.673310995101929,1.0053739691272172,STAY
6.710817813873291,5.389333940783335,STAY
6.744393825531006,1.805110237844711,STAY
6.7834179401397705,1.8717932339356658,STAY
6.821779012680054,1.9338421594596473,STAY
6.857712030410767,1.686992745630917,STAY
6.891214847564697,1.0869400007609489,STAY
6.929137945175171,1.234190625291529,STAY
6.962639808654785,1.0499726484914302,STAY
6.9963459968566895,0.8949764093561269,STAY
7.0382819175720215,1.0651530073513003,STAY
7.081051826477051,0.9805780782955632,STAY
7.1170549392700195,0.9852174454029209,STAY
7.1526758670806885,1.0203794845861964,STAY
7.190989017486572,0.994904470122994,STAY
7.2354559898376465,1.009606797143375,STAY
7.267853021621704,1.0056622358295553,STAY
7.307723045349121,1.0029440993004364,STAY
7.340065956115723,1.0066298413540986,STAY
7.374352931976318,0.994167724719661,STAY
7.411211013793945,0.998543781718935,STAY
7.443562984466553,0.9770630126065515,STAY
7.477852821350098,0.9985375737764898,STAY
7.514739036560059,0.9980538026453551,STAY
7.548926830291748,1.0278437742889894,STAY
7.581269025802612,1.002946238766559,STAY
7.618546962738037,1.0042537280814285,STAY
7.652170896530151,0.9978438915615645,STAY
7.684337854385376,1.0102558237373809,STAY
7.720881938934326,1.005377170568464,STAY
7.753103017807007,1.0056240065660424,STAY
7.787271976470947,1.0131267044457812,STAY
7.824054956436157,0.9802343080641764,STAY
7.858763933181763,1.0051541124389634,STAY
7.892390012741089,1.0044130760339054,STAY
7.931206941604614,1.0139266265453528,STAY
7.967670917510986,0.9918613949223012,STAY
8.001335859298706,1.0106569705735395,STAY
8.039947986602783,1.0288103607843302,STAY
8.078634977340698,1.0078425735599714,STAY
8.113948822021484,1.0124834918807437,STAY
8.149678945541382,1.0024557358822679,STAY
8.187947034835815,1.0041640726164134,STAY
8.22166395187378,0.9728764357543374,STAY
8.255270957946777,1.017818781242162,STAY
8.293490886688232,1.0078477483691781,STAY
8.326944828033447,0.9963700752696524,STAY
8.360522985458374,1.005638231578052,STAY
8.398821830749512,1.0110069923159077,STAY
8.432154893875122,1.0000251826453348,STAY
8.465731859207153,1.0003347432631773,STAY
8.503784894943237,1.004098183656449,STAY
8.537047863006592,1.0041680792380459,STAY
8.570647954940796,1.0031796508828033,STAY
8.608556985855103,1.0126674431228004,STAY
8.642130851745605,1.0073948963423758,STAY
8.675534963607788,1.001971001121677,STAY
8.713673830032349,1.0026877463376778,STAY
8.74717092514038,1.0073576203733454,STAY
8.780786037445068,1.0126349524053762,STAY
8.821568965911865,0.9732147513022252,STAY
8.85532283782959,1.0151835142270034,STAY
8.887749910354614,1.0064057282966312,STAY
8.924126863479614,1.0147601920624212,STAY
8.956321954727173,1.010516951523076,STAY
8.99061393737793,1.0114865128546193,STAY
9.027740001678467,1.0022023208992477,STAY
9.06137990951538,1.0070869436319012,STAY
9.093832015991211,1.0140945934983239,STAY
9.13058090209961,1.0051703898856859,STAY
9.16425085067749,1.0865055766429939,STAY
9.19654893875122,1.027027386011411,STAY
9.232935905456543,1.0581334369591195,STAY
9.264995813369751,1.0085609082017175,STAY
9.299012899398804,1.0010113965928178,STAY
9.335422039031982,1.0007554419448412,STAY
9.367748022079468,1.0029647806151158,STAY
9.402174949645996,0.9900261172789533,STAY
9.4390389919281,1.0024642681593743,STAY
9.471390962600708,0.9900099821743416,STAY
9.505324840545654,1.0034435408180808,STAY
9.542577028274536,1.0085479950517509,STAY
9.577111959457397,1.0027326856538743,STAY
9.610827922821045,0.9709050910582058,STAY
9.648980855941772,1.039721201289401,STAY
9.682193994522095,0.9753046097905321,STAY
9.715770959854126,1.0260967911114216,STAY
9.754372835159302,1.0046812101793146,STAY
9.787883996963501,1.012779651687078,STAY
9.821414947509766,0.9944272630481215,STAY
9.859457015991211,1.0078284092320176,STAY
9.892951011657715,0.9993077206464837,STAY
9.926276922225952,0.9956439330269851,STAY
9.964800834655762,0.9909816232395895,STAY
9.998291969299316,1.0004303423449785,STAY
10.032200813293457,1.0517337268561497,STAY
10.070595026016235,1.0193672486740843,STAY
10.104315996170044,1.0103917495696504,STAY
10.137889862060547,1.0158962767776016,STAY
10.17563796043396,1.0063801426574288,STAY
10.209110021591187,1.003177303958979,STAY
10.242730855941772,0.9709948095738831,STAY
10.280793905258179,1.0012729113049326,STAY
10.325783014297485,1.0086642960890122,STAY
10.360064029693604,1.005876707649891,STAY
10.394448041915894,1.0088014998874058,STAY
10.430989980697632,1.0285117178617067,STAY
10.46366000175476,1.043020697167973,STAY
10.498075008392334,0.9997912129356551,STAY
10.534749984741211,0.9732161905612527,STAY
10.567142963409424,1.0057020342087577,STAY
10.601703882217407,1.0034782298757783,STAY
10.638876914978027,1.030538284466072,STAY
10.671190977096558,1.0117224321335172,STAY
10.70533800125122,0.9978680235781212,STAY
10.74244499206543,1.00076893211485,STAY
10.774643898010254,1.0065131868009294,STAY
10.809204816818237,0.9997921370001549,STAY
10.846129894256592,1.0003353093176595,STAY
10.878401041030884,1.0013572601606027,STAY
10.912415981292725,0.9971346932454481,STAY
10.949349880218506,1.009783716980467,STAY
10.981639862060547,1.0041546940914197,STAY
11.016026973724365,0.9729078649140436,STAY
11.052891969680786,1.0736898056317283,STAY
11.085961818695068,0.8078291590612737,STAY
11.123190879821777,1.0243349872103629,STAY
11.1615309715271,1.0849904658078855,STAY
11.194952964782715,0.9582815605497704,STAY
11.228590965270996,1.014434351286503,STAY
11.266983985900879,1.011023499782637,STAY
11.313019037246704,0.9963578117265378,STAY
11.358503818511963,1.0056279480999395,STAY
11.401849031448364,1.0099500712715885,STAY
11.44443392753601,1.0311850614042029,STAY
11.491053819656372,0.9759365059062428,STAY
11.531733989715576,1.0032755729824796,STAY
11.573184967041016,1.004107087822615,STAY
11.607465028762817,1.0010818351654585,STAY
11.647706985473633,1.009405843068643,STAY
11.692312955856323,0.9732872321912147,STAY
11.738294839859009,1.0000859760041518,STAY
11.783316850662231,1.0052115418905068,STAY
11.834210872650146,1.0295303919503902,STAY
11.87877082824707,1.0062382549287558,STAY
11.920702934265137,1.0296932955449987,STAY
11.963366985321045,1.002192983490395,STAY
12.01056981086731,1.0014022889448047,STAY
12.052541971206665,1.0069216849871783,STAY
12.095273971557617,1.0027840424063417,STAY
12.12744688987732,1.0073735959575414,STAY
12.162354946136475,1.0052887714729186,STAY
12.205919027328491,1.0028281155776424,STAY
12.25125789642334,1.010305411646974,STAY
12.295544862747192,1.0105518696310967,STAY
12.327659845352173,1.0069375786967445,STAY
12.363382816314697,1.0052768835435215,STAY
12.410579919815063,1.0145107906551678,STAY
12.451368808746338,1.008424203629575,STAY
12.493584871292114,1.0014357392886584,STAY
12.53592586517334,1.012807488551184,STAY
12.583086967468262,1.0083679620192894,STAY
12.625520944595337,0.9737796347519534,STAY
12.666697978973389,1.0090893485903096,STAY
12.69880485534668,1.0095971739876788,STAY
12.733482837677002,1.0044701324777132,STAY
12.779489040374756,0.9942108908892239,STAY
12.824419021606445,1.0016819994213646,STAY
12.868666887283325,1.0093679622723675,STAY
12.910624980926514,1.0030393308380627,STAY
12.95289397239685,1.0101021182019243,STAY
12.999308824539185,1.011875744278029,STAY
13.038761854171753,1.0052000681219446,STAY
13.080857992172241,0.9691718936351714,STAY
13.11547303199768,0.9990600996850717,STAY
13.153134822845459,0.9999311840697906,STAY
13.196504831314087,1.0077832239911133,STAY
13.240326881408691,1.0009088260713122,STAY
13.28436803817749,1.0077844364487667,STAY
13.334786891937256,1.0010904386920205,STAY
13.366936922073364,0.9896032665989003,STAY
13.40409803390503,1.0036462231833085,STAY
13.450840950012207,1.030220616148166,STAY
13.497331857681274,0.9760284794771868,STAY
13.53984785079956,1.002770935985112,STAY
13.58412504196167,1.0032680575839115,STAY
13.62364387512207,1.0013783611450242,STAY
13.669150829315186,1.0067370095107582,STAY
13.710774898529053,1.0067026103678463,STAY
13.749711036682129,0.9749754560266792,STAY
13.782908916473389,1.0093868585604469,STAY
13.82731294631958,1.0087336684728407,STAY
13.873884916305542,1.0032950889917382,STAY
13.918632984161377,1.0125502185376931,STAY
13.96060585975647,1.0118696181287894,STAY
14.00005292892456,1.0086254419242373,STAY
14.03548002243042,0.9999111255253038,STAY
14.080919981002808,1.001082609188176,STAY
14.125610828399658,1.0068042946254445,STAY
14.168859004974365,1.0003479709789425,STAY
14.215905904769897,1.0118386039290819,STAY
14.25147795677185,1.0053788602139009,STAY
14.294394969940186,1.0041373317174493,STAY
14.326583862304688,1.0031985746122574,STAY
14.365263938903809,1.0072036796782877,STAY
14.400139808654785,1.0128283215599065,STAY
14.443207025527954,1.006470400206813,STAY
14.47887396812439,1.0111351834012037,STAY
14.52912187576294,1.004980084425942,STAY
14.562381029129028,0.9999154174319583,STAY
14.595057964324951,1.0023074648229278,STAY
14.627506971359253,1.001248831587549,STAY
14.66412091255188,1.007694059997341,STAY
14.697796821594238,1.0045080199635905,STAY
14.730214834213257,1.0103682706326331,STAY
14.76661992073059,1.0023924699034692,STAY
14.798815965652466,1.0030659524526728,STAY
14.832144021987915,1.0070341786415242,STAY
14.869403839111328,1.0002432765682288,STAY
14.901638984680176,1.0052403591502939,STAY
14.937956809997559,0.9945404208135784,STAY
14.974576950073242,1.00418137517158,STAY
15.008780002593994,1.0063826597919863,STAY
15.043150901794434,1.0086451498891609,STAY
15.07945990562439,0.9996980568893916,STAY
15.112643003463745,1.0148409237723168,STAY
15.146675825119019,1.0003360541257007,STAY
15.182548999786377,1.0072690104501116,STAY
15.218120813369751,1.0022776711998025,STAY
15.25055193901062,1.0055519004413453,STAY
15.286661863327026,0.9762557196357994,STAY
15.322252035140991,0.9996152972291534,STAY
15.354663848876953,1.005963929307012,STAY
15.391104936599731,1.0006227342435785,STAY
15.426384925842285,0.9753971012558922,STAY
15.458832025527954,1.0036542405451236,STAY
15.494901895523071,1.0108960315624564,STAY
15.530110836029053,1.0070535922180022,STAY
15.56289792060852,1.0032072193997084,STAY
15.599172830581665,1.006034287734839,STAY
15.635363817214966,1.003654834421229,STAY
15.668674945831299,1.0023501020603391,STAY
15.706773042678833,1.0086766168309909,STAY
15.740195989608765,1.0062614748282734,STAY
15.773717880249023,1.0005634032047657,STAY
15.811877965927124,1.0092681603828244,STAY
15.845108985900879,1.0042245857398029,STAY
15.878690004348755,1.005311123957002,STAY
15.916522979736328,1.0309262200900828,STAY
15.950067043304443,1.0103938437699422,STAY
15.983791828155518,1.003122342780566,STAY
16.02149200439453,1.0116161751022246,STAY
16.055052995681763,1.0016074671894277,STAY
16.088737964630127,1.0050385616742625,STAY
16.12705683708191,1.0010977025115517,STAY
16.160671949386597,1.0110982221758862,STAY
16.19426393508911,1.0059683138917597,STAY
16.232417821884155,1.0103539942283133,STAY
16.26579785346985,1.0016125551948103,STAY
16.300627946853638,1.002056689050262,STAY
16.33702301979065,1.0053352249513061,STAY
16.370009899139404,1.00612819005437,STAY
16.4023380279541,1.0099774254740517,STAY
16.438411951065063,0.9716171474554165,STAY
16.470675945281982,1.0060205719306208,STAY
16.502899885177612,1.0304659550580462,STAY
16.53907299041748,1.0017799391360276,STAY
16.57373285293579,1.0006820319826089,STAY
16.606003046035767,1.0065659791021138,STAY
16.642776012420654,1.0016193689159223,STAY
16.67788791656494,1.0081258478888335,STAY
16.710209846496582,1.0089000482059904,STAY
16.74658203125,1.0018290541424257,STAY
16.782272815704346,1.0010812695330942,STAY
16.81469488143921,1.0076887069493337,STAY
16.85087299346924,1.0016600419987505,STAY
16.88611102104187,1.0064629382754136,STAY
16.91837191581726,1.0055148228994872,STAY
16.954835891723633,1.0054674292305998,STAY
16.990104913711548,1.0047204245101047,STAY
17.022536993026733,1.0043314170757927,STAY
17.05885100364685,1.005967514002724,STAY
17.095098972320557,1.0109179062986007,STAY
17.12849497795105,0.9761509142423105,STAY
17.166220903396606,0.9994918903271819,STAY
17.199805974960327,1.0052383431548795,STAY
17.233484029769897,1.0004755915762786,STAY
17.271481037139893,1.0030453623595288,STAY
17.30493688583374,1.008656052630851,STAY
17.338438034057617,0.9988714346747463,STAY
17.376696825027466,1.0086254419242373,STAY
17.410125970840454,1.0043303784925073,STAY
17.4440758228302,1.0092253134077451,STAY
17.482117891311646,0.9939459289680799,STAY
17.515650033950806,1.0079692156874434,STAY
17.54935383796692,1.0107621785273937,STAY
17.594197034835815,1.0037070644502133,STAY
17.63054585456848,1.005769388562412,STAY
17.6666419506073,1.0143430395256363,STAY
17.7026789188385,0.9757284646459157,STAY
17.73829483985901,0.9988837568643701,STAY
17.770609855651855,1.0094710313212472,STAY
17.81435203552246,0.9981811791400724,STAY
17.84884786605835,1.0037419819303766,STAY
17.881875038146973,1.0041741633366221,STAY
17.916316032409668,1.0091969643057677,STAY
17.95102596282959,1.0306713330256576,STAY
17.98375391960144,1.0010959461010047,STAY
18.017944812774658,1.0042825431498472,STAY
18.052536964416504,1.007655020541664,STAY
18.0872700214386,1.0038417988434507,STAY
18.121501922607422,1.0045624899920267,STAY
18.15610980987549,0.997396268255207,STAY
18.190958976745605,0.9990295827607609,STAY
18.22525191307068,1.0105795024475113,STAY
18.25977897644043,1.005546121058338,STAY
18.29458498954773,1.0039738138819017,STAY
18.328927040100098,1.0048140936989118,STAY
18.36388397216797,1.0101875294432412,STAY
18.39849090576172,1.0031160443342928,STAY
18.43444800376892,1.0132778335313692,STAY
18.473639965057373,1.0016296935491018,STAY
18.50699782371521,1.0306425328379816,STAY
18.542587995529175,0.9999373237518626,STAY
18.5812668800354,0.997998798205277,STAY
18.617620944976807,0.9725217304890922,STAY
18.65126085281372,1.0090280343954086,STAY
18.689947843551636,1.0031062103603279,STAY
18.725914001464844,1.0043380046361932,STAY
18.75952696800232,0.9940428020560726,STAY
18.798313856124878,0.9701865220411764,STAY
18.837018966674805,1.0060106182277446,STAY
18.87073302268982,1.0042416201643805,STAY
18.906358003616333,1.0145719203790096,STAY
18.94491982460022,1.0034850903264922,STAY
18.978065967559814,1.004234230702096,STAY
19.01164698600769,1.0065822041100936,STAY
19.05067491531372,1.0006565084744468,STAY
19.086907863616943,1.0081353964035993,STAY
19.12066388130188,0.9962017524360723,STAY
19.159384965896606,1.0015235857612135,STAY
19.197520971298218,1.0038008282002286,STAY
19.232961893081665,1.0055639036691477,STAY
19.268704891204834,1.002334343738975,STAY
19.312363862991333,1.0031098943981214,STAY
19.350087881088257,1.0052302791327907,STAY
19.390594959259033,1.0111128417694268,STAY
19.42794704437256,1.000170603742851,STAY
19.46816086769104,0.9968918239883873,STAY
19.50063180923462,1.0057192214060557,STAY
19.532943964004517,1.0305625762911663,STAY
19.570245027542114,1.0011004115455062,STAY
19.60243797302246,1.0067929870146766,STAY
19.634869813919067,1.0070019204993625,STAY
19.671193838119507,1.000654900203588,STAY
19.703418970108032,1.0001536489702278,STAY
19.737445831298828,1.0006224661895675,STAY
19.77429699897766,0.9731889361458578,STAY
19.806497812271118,1.000177159113919,STAY
19.840596914291382,1.0059914215226462,STAY
19.877477884292603,1.0112585545521064,STAY
19.909621000289917,1.0056643398786094,STAY
19.94378685951233,0.9993678419418637,STAY
19.979962825775146,1.0028106707980935,STAY
20.014911890029907,1.001111872761891,STAY
20.04717493057251,1.0018377404950274,STAY
20.083597898483276,0.9968143325091369,STAY
20.119515895843506,0.9991017718288245,STAY
20.152918815612793,1.001787168206932,STAY
20.191001892089844,0.9779413483512825,STAY
20.22584295272827,1.0057330894821737,STAY
20.25947403907776,1.0023165038308888,STAY
20.297569036483765,1.0038115163553287,STAY
20.33931303024292,1.0166504598065782,STAY
20.372946977615356,1.0016484382883428,STAY
20.411341905593872,1.00263463093767,STAY
20.44947600364685,1.0007959119093484,STAY
20.486164808273315,1.0029942566943963,STAY
20.51972484588623,1.0035489407566704,STAY
20.558079957962036,1.0040698975647608,STAY
20.59178900718689,1.0036579225713118,STAY
20.625157833099365,1.0148091780931265,STAY
20.663200855255127,1.0011969198189454,STAY
20.696573972702026,1.0079807466340922,STAY
20.729980945587158,1.0289621116402499,STAY
20.76812481880188,1.004896276919483,STAY
20.80179190635681,0.998596816269368,STAY
20.837894916534424,0.9986385972743109,STAY
20.875283002853394,0.9692250286897032,STAY
20.910220861434937,1.0101631901879515,STAY
20.944490909576416,1.010291193351887,STAY
20.98301386833191,1.0012221318913543,STAY
21.01641583442688,1.0067710818576392,STAY
21.050010919570923,1.0072146867899312,STAY
21.08822202682495,0.998504294965482,STAY
21.12187886238098,1.0084109636378826,STAY
21.1555278301239,1.0058363235943288,STAY
21.19352889060974,1.0310604325813877,STAY
21.23481297492981,0.9733725059205931,STAY
21.271136045455933,0.9713741569746103,STAY
21.307268857955933,1.008579317280683,STAY
21.347347021102905,1.0061006719543955,STAY
21.383339881896973,1.0021750221153662,STAY
21.424672842025757,1.003031070863122,STAY
21.461261987686157,1.0116285188124223,STAY
21.49343490600586,1.0074057534485787,STAY
21.530351877212524,0.9994861653559826,STAY
21.56678581237793,1.0038203339976146,STAY
21.60312294960022,1.0297308917012653,STAY
21.635438919067383,1.0019999413214264,STAY
21.6717529296875,0.999915178993183,STAY
21.707345962524414,1.0107099002712183,STAY
21.739655017852783,1.0028610131692086,STAY
21.776000022888184,1.0106994325007612,STAY
21.81174898147583,0.9905846933534335,STAY
21.844144821166992,1.0030334478412988,STAY
21.880481958389282,1.002123039368354,STAY
21.91584801673889,1.0038170385242087,STAY
21.948266983032227,1.000142385359573,STAY
21.98455286026001,1.0104608558876134,STAY
22.01979684829712,1.009587255547168,STAY
22.05433487892151,1.0050946930736577,STAY
22.092609882354736,1.0092111389562985,STAY
22.12612295150757,1.0019632677304762,STAY
22.1596999168396,1.0028315628916948,STAY
22.198077917099,1.0002255483421252,STAY
22.231437921524048,1.003856702242373,STAY
22.2650408744812,1.0060691836895164,STAY
22.304550886154175,1.0120863964515547,STAY
22.338271856307983,1.0090150386154613,STAY
22.371940851211548,1.0017819323418562,STAY
22.41033697128296,1.0050497407607997,STAY
22.448909044265747,1.0019023503159548,STAY
22.482523918151855,1.0114931422070406,STAY
22.52084994316101,0.9997027968786246,STAY
22.559037923812866,0.9733731488898156,STAY
22.5957248210907,1.0038451536119077,STAY
22.629278898239136,1.0064899430982974,STAY
22.66746997833252,1.0062456000569504,STAY
22.701191902160645,1.0028285910699404,STAY
22.73463487625122,1.001624932924547,STAY
22.772680044174194,0.9929769784269795,STAY
22.806177854537964,1.0033884457145543,STAY
22.83967089653015,1.0044971908750318,STAY
22.878087043762207,1.0015913103694079,STAY
22.911621809005737,1.01700433819426,STAY
22.945050954818726,1.0021352918376416,STAY
22.98319983482361,1.0303680810350113,STAY
23.016641855239868,1.0310066687445023,STAY
23.050205945968628,1.0025235164290895,STAY
23.08826494216919,0.9985773875066314,STAY
23.12187886238098,1.0084438268689404,STAY
23.155553817749023,1.0088889117831406,STAY
23.193596839904785,1.0084648977836552,STAY
23.232789039611816,1.0047467939520733,STAY
23.266268968582153,1.0277045019049877,STAY
23.30460500717163,1.01019292825313,STAY
23.342886924743652,1.0053416280703613,STAY
23.380156993865967,1.0053542266809217,STAY
23.41368293762207,1.0096423075652927,STAY
23.451836824417114,1.0100853596393633,STAY
23.485232830047607,1.0154319286229987,STAY
23.51885986328125,1.011120534656147,STAY
23.557000875473022,0.9936160519132579,STAY
23.59071397781372,1.0011571507258608,STAY
23.624320030212402,1.0065516783764112,STAY
23.66239094734192,1.0150129674919373,STAY
23.695859909057617,1.0121130156663192,STAY
23.729460954666138,0.9740449421499248,STAY
23.76784086227417,1.0021023406818805,STAY
23.801363945007324,1.0073240412362,STAY
23.837790966033936,1.0052617047360604,STAY
23.87617802619934,1.0010116645426799,STAY
23.90901803970337,1.0037138045686271,STAY
23.943297863006592,1.0102860605572013,STAY
23.980355978012085,1.0050829511067727,STAY
24.01436495780945,1.0060054932173197,STAY
24.046682834625244,0.9695869337593467,STAY
24.083720922470093,0.9715990502717585,STAY
24.11730980873108,1.0069913845886986,STAY
24.149667978286743,0.998449643677602,STAY
24.18607497215271,1.0045744753752557,STAY
